MESE,ANNO,REGIONE,COD ISTAT REGIONE,STATO ESTERO,CODICE ISO STATO,TIPO SOGGETTO,RETTIFICHE,CAMBI DI RESIDENZA,AUTOCERTIFICAZIONI,VISURE,CERTIFICATI,TOTALE
5,2022,SARDEGNA,20,PAESI BASSI,NLD,AIRE,0,0,1,0,1,2
5,2022,SICILIA,19,PAESI BASSI,NLD,AIRE,1,2,3,0,0,6
5,2022,TRENTINO ALTO ADIGE,04,PAESI BASSI,NLD,AIRE,0,0,0,2,1,3
5,2022,VALLE D'AOSTA,02,PAESI BASSI,NLD,AIRE,0,0,0,0,1,1
5,2022,VENETO,05,PAESI BASSI,NLD,AIRE,1,1,0,1,0,3
5,2022,ABRUZZO,13,PANAMA,PAN,AIRE,0,0,1,1,0,2
5,2022,LIGURIA,07,PANAMA,PAN,AIRE,0,0,0,0,1,1
5,2022,VENETO,05,PARAGUAY,PRY,AIRE,0,0,0,0,2,2
5,2022,CAMPANIA,15,PERU',PER,AIRE,0,0,1,1,1,3
5,2022,LAZIO,12,PERU',PER,AIRE,3,2,0,0,0,5
5,2022,PIEMONTE,01,PERU',PER,AIRE,0,0,1,2,0,3
5,2022,PUGLIA,16,PERU',PER,AIRE,1,0,0,2,0,3
5,2022,CAMPANIA,15,POLONIA,POL,AIRE,0,0,1,0,1,2
5,2022,EMILIA ROMAGNA,08,POLONIA,POL,AIRE,0,0,1,4,2,7
5,2022,LAZIO,12,POLONIA,POL,AIRE,1,2,0,0,3,6
5,2022,LIGURIA,07,POLONIA,POL,AIRE,0,0,0,0,1,1
5,2022,LOMBARDIA,03,POLONIA,POL,AIRE,2,3,1,2,0,8
5,2022,PIEMONTE,01,POLONIA,POL,AIRE,0,0,0,0,2,2
5,2022,TRENTINO ALTO ADIGE,04,POLONIA,POL,AIRE,0,0,0,1,0,1
5,2022,VENETO,05,POLONIA,POL,AIRE,2,0,0,0,0,2
5,2022,ABRUZZO,13,PORTOGALLO,PRT,AIRE,0,0,0,0,6,6
5,2022,CALABRIA,18,PORTOGALLO,PRT,AIRE,0,0,1,0,2,3
5,2022,CAMPANIA,15,PORTOGALLO,PRT,AIRE,0,0,0,12,8,20
5,2022,EMILIA ROMAGNA,08,PORTOGALLO,PRT,AIRE,0,0,3,0,0,3
5,2022,LAZIO,12,PORTOGALLO,PRT,AIRE,5,1,6,5,4,21
5,2022,LIGURIA,07,PORTOGALLO,PRT,AIRE,0,0,0,2,0,2
5,2022,LOMBARDIA,03,PORTOGALLO,PRT,AIRE,2,3,13,3,3,24
5,2022,PIEMONTE,01,PORTOGALLO,PRT,AIRE,0,0,0,0,1,1
5,2022,PUGLIA,16,PORTOGALLO,PRT,AIRE,0,1,0,0,0,1
5,2022,SICILIA,19,PORTOGALLO,PRT,AIRE,1,0,1,0,0,2
5,2022,TOSCANA,09,PORTOGALLO,PRT,AIRE,0,0,0,0,2,2
5,2022,TRENTINO ALTO ADIGE,04,PORTOGALLO,PRT,AIRE,0,0,0,0,1,1
5,2022,VENETO,05,PORTOGALLO,PRT,AIRE,0,0,0,0,9,9
5,2022,LIGURIA,07,QATAR,QAT,AIRE,0,0,0,0,2,2
5,2022,SARDEGNA,20,QATAR,QAT,AIRE,1,1,0,4,1,7
5,2022,ABRUZZO,13,REGNO UNITO,GBR,AIRE,1,3,2,3,3,12
5,2022,BASILICATA,17,REGNO UNITO,GBR,AIRE,0,1,0,2,2,5
5,2022,CALABRIA,18,REGNO UNITO,GBR,AIRE,0,0,2,5,2,9
5,2022,CAMPANIA,15,REGNO UNITO,GBR,AIRE,4,19,8,6,10,47
5,2022,EMILIA ROMAGNA,08,REGNO UNITO,GBR,AIRE,0,4,13,11,24,52
5,2022,FRIULI VENEZIA GIULIA,06,REGNO UNITO,GBR,AIRE,0,4,9,9,10,32
5,2022,LAZIO,12,REGNO UNITO,GBR,AIRE,22,22,30,44,27,145
5,2022,LIGURIA,07,REGNO UNITO,GBR,AIRE,0,0,1,1,9,11
5,2022,LOMBARDIA,03,REGNO UNITO,GBR,AIRE,8,16,24,37,25,110
5,2022,MARCHE,11,REGNO UNITO,GBR,AIRE,2,1,3,9,6,21
5,2022,PIEMONTE,01,REGNO UNITO,GBR,AIRE,1,1,0,10,10,22
5,2022,PUGLIA,16,REGNO UNITO,GBR,AIRE,4,6,3,5,7,25
5,2022,SARDEGNA,20,REGNO UNITO,GBR,AIRE,4,2,3,4,8,21
5,2022,SICILIA,19,REGNO UNITO,GBR,AIRE,5,17,12,24,9,67
5,2022,TOSCANA,09,REGNO UNITO,GBR,AIRE,2,4,4,3,4,17
5,2022,TRENTINO ALTO ADIGE,04,REGNO UNITO,GBR,AIRE,0,1,0,0,2,3
5,2022,UMBRIA,10,REGNO UNITO,GBR,AIRE,0,0,1,0,1,2
5,2022,VENETO,05,REGNO UNITO,GBR,AIRE,1,5,3,12,18,39
5,2022,ABRUZZO,13,REPUBBLICA CECA,CZE,AIRE,0,0,0,0,1,1
5,2022,BASILICATA,17,REPUBBLICA CECA,CZE,AIRE,1,0,1,0,0,2
5,2022,CALABRIA,18,REPUBBLICA CECA,CZE,AIRE,0,0,1,0,0,1
5,2022,CAMPANIA,15,REPUBBLICA CECA,CZE,AIRE,1,0,0,0,1,2
5,2022,EMILIA ROMAGNA,08,REPUBBLICA CECA,CZE,AIRE,0,1,1,3,0,5
5,2022,FRIULI VENEZIA GIULIA,06,REPUBBLICA CECA,CZE,AIRE,4,0,0,2,1,7
5,2022,LAZIO,12,REPUBBLICA CECA,CZE,AIRE,1,0,0,0,2,3
5,2022,LOMBARDIA,03,REPUBBLICA CECA,CZE,AIRE,0,0,0,1,0,1
5,2022,SARDEGNA,20,REPUBBLICA CECA,CZE,AIRE,0,0,1,2,1,4
5,2022,TOSCANA,09,REPUBBLICA CECA,CZE,AIRE,0,0,0,0,2,2
5,2022,VENETO,05,REPUBBLICA CECA,CZE,AIRE,0,0,0,0,1,1
5,2022,VENETO,05,REPUBBLICA DI COREA,KOR,AIRE,3,2,3,3,4,15
5,2022,EMILIA ROMAGNA,08,REPUBBLICA DOMINICANA,DOM,AIRE,0,1,0,0,0,1
5,2022,LAZIO,12,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,0,1,0,1
5,2022,LOMBARDIA,03,REPUBBLICA DOMINICANA,DOM,AIRE,1,0,1,0,0,2
5,2022,PIEMONTE,01,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,0,2,2,4
5,2022,PUGLIA,16,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,0,3,1,4
5,2022,CAMPANIA,15,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,0,3,3,6
5,2022,EMILIA ROMAGNA,08,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,1,0,0,3,4
5,2022,LAZIO,12,REPUBBLICA POPOLARE CINESE,CHN,AIRE,1,3,0,1,0,5
5,2022,LOMBARDIA,03,REPUBBLICA POPOLARE CINESE,CHN,AIRE,1,1,9,2,4,17
5,2022,MARCHE,11,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,1,0,0,0,1
5,2022,SARDEGNA,20,REPUBBLICA POPOLARE CINESE,CHN,AIRE,1,0,0,3,7,11
5,2022,TOSCANA,09,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,0,1,1,2
5,2022,VENETO,05,REPUBBLICA POPOLARE CINESE,CHN,AIRE,1,0,3,2,1,7
5,2022,CAMPANIA,15,REPUBBLICA POPOLARE DEMOCRATICA DI COREA,PRK,AIRE,0,0,0,2,0,2
5,2022,ABRUZZO,13,ROMANIA,ROU,AIRE,0,0,2,1,0,3
5,2022,LAZIO,12,ROMANIA,ROU,AIRE,2,0,0,0,11,13
5,2022,LOMBARDIA,03,ROMANIA,ROU,AIRE,0,0,0,0,1,1
5,2022,MARCHE,11,ROMANIA,ROU,AIRE,0,0,0,0,1,1
5,2022,PIEMONTE,01,ROMANIA,ROU,AIRE,0,3,0,0,4,7
5,2022,VENETO,05,ROMANIA,ROU,AIRE,0,0,1,0,1,2
5,2022,CAMPANIA,15,SAN MARINO,SMR,AIRE,0,0,0,0,2,2
5,2022,EMILIA ROMAGNA,08,SAN MARINO,SMR,AIRE,0,0,0,5,3,8
5,2022,SICILIA,19,SAN MARINO,SMR,AIRE,0,0,0,2,2,4
5,2022,EMILIA ROMAGNA,08,SERBIA,SRB,AIRE,0,0,0,0,1,1
5,2022,LAZIO,12,SINGAPORE,SGP,AIRE,2,1,1,0,0,4
5,2022,LIGURIA,07,SINGAPORE,SGP,AIRE,0,0,0,0,2,2
5,2022,LOMBARDIA,03,SINGAPORE,SGP,AIRE,0,0,1,0,0,1
5,2022,PIEMONTE,01,SINGAPORE,SGP,AIRE,0,1,0,0,0,1
5,2022,SICILIA,19,SINGAPORE,SGP,AIRE,0,0,0,0,6,6
5,2022,VENETO,05,SINGAPORE,SGP,AIRE,0,0,0,3,1,4
5,2022,CAMPANIA,15,SLOVACCHIA,SVK,AIRE,0,0,0,1,2,3
5,2022,LAZIO,12,SLOVACCHIA,SVK,AIRE,0,0,1,4,1,6
5,2022,MARCHE,11,SLOVACCHIA,SVK,AIRE,1,0,1,0,1,3
5,2022,SICILIA,19,SLOVACCHIA,SVK,AIRE,0,0,0,2,0,2
5,2022,VENETO,05,SLOVACCHIA,SVK,AIRE,0,0,0,1,0,1
5,2022,FRIULI VENEZIA GIULIA,06,SLOVENIA,SVN,AIRE,0,0,3,1,1,5
5,2022,PIEMONTE,01,SLOVENIA,SVN,AIRE,0,0,1,0,0,1
5,2022,ABRUZZO,13,SPAGNA,ESP,AIRE,4,1,2,4,1,12
5,2022,BASILICATA,17,SPAGNA,ESP,AIRE,0,1,8,1,3,13
5,2022,CALABRIA,18,SPAGNA,ESP,AIRE,0,1,3,4,2,10
5,2022,CAMPANIA,15,SPAGNA,ESP,AIRE,4,0,1,4,5,14
5,2022,EMILIA ROMAGNA,08,SPAGNA,ESP,AIRE,1,2,13,5,13,34
5,2022,FRIULI VENEZIA GIULIA,06,SPAGNA,ESP,AIRE,0,0,5,5,3,13
5,2022,LAZIO,12,SPAGNA,ESP,AIRE,2,9,4,12,18,45
5,2022,LIGURIA,07,SPAGNA,ESP,AIRE,1,0,0,2,2,5
5,2022,LOMBARDIA,03,SPAGNA,ESP,AIRE,2,8,15,14,18,57
5,2022,MARCHE,11,SPAGNA,ESP,AIRE,0,0,3,2,5,10
5,2022,PIEMONTE,01,SPAGNA,ESP,AIRE,1,0,6,5,4,16
5,2022,PUGLIA,16,SPAGNA,ESP,AIRE,0,2,11,5,11,29
5,2022,SARDEGNA,20,SPAGNA,ESP,AIRE,2,1,1,10,4,18
5,2022,SICILIA,19,SPAGNA,ESP,AIRE,6,12,9,8,1,36
5,2022,TOSCANA,09,SPAGNA,ESP,AIRE,2,1,4,9,1,17
5,2022,TRENTINO ALTO ADIGE,04,SPAGNA,ESP,AIRE,0,0,1,0,3,4
5,2022,UMBRIA,10,SPAGNA,ESP,AIRE,1,0,4,5,8,18
5,2022,VENETO,05,SPAGNA,ESP,AIRE,2,3,8,15,6,34
5,2022,ABRUZZO,13,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,2,2,4
5,2022,BASILICATA,17,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,0,1,1
5,2022,CALABRIA,18,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,0,0,1
5,2022,CAMPANIA,15,STATI UNITI D'AMERICA,USA,AIRE,2,0,5,0,4,11
5,2022,EMILIA ROMAGNA,08,STATI UNITI D'AMERICA,USA,AIRE,0,1,1,1,6,9
5,2022,FRIULI VENEZIA GIULIA,06,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,0,1,1
5,2022,LAZIO,12,STATI UNITI D'AMERICA,USA,AIRE,3,2,2,7,10,24
5,2022,LIGURIA,07,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,2,1,3
5,2022,LOMBARDIA,03,STATI UNITI D'AMERICA,USA,AIRE,6,11,10,1,18,46
5,2022,MOLISE,14,STATI UNITI D'AMERICA,USA,AIRE,0,1,1,3,0,5
5,2022,PIEMONTE,01,STATI UNITI D'AMERICA,USA,AIRE,0,1,1,2,0,4
5,2022,PUGLIA,16,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,0,1,2
5,2022,SICILIA,19,STATI UNITI D'AMERICA,USA,AIRE,2,2,3,2,23,32
5,2022,TOSCANA,09,STATI UNITI D'AMERICA,USA,AIRE,0,2,0,0,0,2
5,2022,TRENTINO ALTO ADIGE,04,STATI UNITI D'AMERICA,USA,AIRE,0,1,2,33,0,36
5,2022,UMBRIA,10,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,2,3,5
5,2022,VALLE D'AOSTA,02,STATI UNITI D'AMERICA,USA,AIRE,1,1,0,0,0,2
5,2022,VENETO,05,STATI UNITI D'AMERICA,USA,AIRE,0,1,3,4,23,31
5,2022,ABRUZZO,13,SUD AFRICA,ZAF,AIRE,0,0,0,0,1,1
5,2022,CALABRIA,18,SVEZIA,SWE,AIRE,0,0,0,0,1,1
5,2022,CAMPANIA,15,SVEZIA,SWE,AIRE,0,0,0,0,3,3
5,2022,EMILIA ROMAGNA,08,SVEZIA,SWE,AIRE,0,0,2,0,0,2
5,2022,FRIULI VENEZIA GIULIA,06,SVEZIA,SWE,AIRE,0,0,0,0,1,1
5,2022,LIGURIA,07,SVEZIA,SWE,AIRE,1,3,1,2,0,7
5,2022,LOMBARDIA,03,SVEZIA,SWE,AIRE,1,1,0,0,0,2
5,2022,MARCHE,11,SVEZIA,SWE,AIRE,0,0,0,0,1,1
5,2022,PUGLIA,16,SVEZIA,SWE,AIRE,0,0,3,0,0,3
5,2022,SICILIA,19,SVEZIA,SWE,AIRE,1,0,0,2,0,3
5,2022,TOSCANA,09,SVEZIA,SWE,AIRE,0,0,0,1,0,1
5,2022,VENETO,05,SVEZIA,SWE,AIRE,0,0,0,0,1,1
5,2022,ABRUZZO,13,SVIZZERA,CHE,AIRE,0,0,2,0,2,4
5,2022,BASILICATA,17,SVIZZERA,CHE,AIRE,0,0,0,0,1,1
5,2022,CALABRIA,18,SVIZZERA,CHE,AIRE,1,0,6,3,0,10
5,2022,CAMPANIA,15,SVIZZERA,CHE,AIRE,11,1,9,9,3,33
5,2022,EMILIA ROMAGNA,08,SVIZZERA,CHE,AIRE,1,0,3,2,2,8
5,2022,FRIULI VENEZIA GIULIA,06,SVIZZERA,CHE,AIRE,0,0,0,0,5,5
5,2022,LAZIO,12,SVIZZERA,CHE,AIRE,3,3,6,6,7,25
5,2022,LIGURIA,07,SVIZZERA,CHE,AIRE,1,6,4,3,4,18
5,2022,LOMBARDIA,03,SVIZZERA,CHE,AIRE,7,10,23,26,70,136
5,2022,MARCHE,11,SVIZZERA,CHE,AIRE,0,0,1,0,0,1
5,2022,MOLISE,14,SVIZZERA,CHE,AIRE,0,0,1,0,0,1
5,2022,PIEMONTE,01,SVIZZERA,CHE,AIRE,5,5,7,26,8,51
5,2022,PUGLIA,16,SVIZZERA,CHE,AIRE,1,0,3,9,3,16
5,2022,SARDEGNA,20,SVIZZERA,CHE,AIRE,0,0,1,1,3,5
5,2022,SICILIA,19,SVIZZERA,CHE,AIRE,1,7,4,3,4,19
5,2022,TOSCANA,09,SVIZZERA,CHE,AIRE,1,0,3,1,1,6
5,2022,TRENTINO ALTO ADIGE,04,SVIZZERA,CHE,AIRE,0,0,0,1,0,1
5,2022,UMBRIA,10,SVIZZERA,CHE,AIRE,0,0,0,2,0,2
5,2022,VENETO,05,SVIZZERA,CHE,AIRE,0,0,2,5,6,13
5,2022,LAZIO,12,TAIWAN,TWN,AIRE,1,0,0,2,0,3
5,2022,EMILIA ROMAGNA,08,THAILANDIA,THA,AIRE,0,0,1,0,0,1
5,2022,LAZIO,12,THAILANDIA,THA,AIRE,0,0,0,0,1,1
5,2022,LOMBARDIA,03,THAILANDIA,THA,AIRE,0,1,1,0,6,8
5,2022,MARCHE,11,THAILANDIA,THA,AIRE,1,0,0,3,2,6
5,2022,TOSCANA,09,THAILANDIA,THA,AIRE,0,0,0,0,2,2
5,2022,ABRUZZO,13,TUNISIA,TUN,AIRE,2,0,1,1,1,5
5,2022,CAMPANIA,15,TUNISIA,TUN,AIRE,1,0,0,1,1,3
5,2022,EMILIA ROMAGNA,08,TUNISIA,TUN,AIRE,0,1,11,0,5,17
5,2022,LAZIO,12,TUNISIA,TUN,AIRE,1,2,3,1,3,10
5,2022,LIGURIA,07,TUNISIA,TUN,AIRE,0,0,0,0,3,3
5,2022,LOMBARDIA,03,TUNISIA,TUN,AIRE,0,0,1,1,1,3
5,2022,PIEMONTE,01,TUNISIA,TUN,AIRE,0,0,0,0,2,2
5,2022,PUGLIA,16,TUNISIA,TUN,AIRE,0,1,1,0,0,2
5,2022,SARDEGNA,20,TUNISIA,TUN,AIRE,0,0,1,0,0,1
5,2022,SICILIA,19,TUNISIA,TUN,AIRE,0,3,0,0,2,5
5,2022,TOSCANA,09,TUNISIA,TUN,AIRE,2,0,1,2,0,5
5,2022,TOSCANA,09,TURCHIA,TUR,AIRE,0,0,2,0,0,2
5,2022,SICILIA,19,UCRAINA,UKR,AIRE,0,0,0,0,1,1
5,2022,VENETO,05,UGANDA,UGA,AIRE,0,1,2,2,1,6
5,2022,FRIULI VENEZIA GIULIA,06,UNGHERIA,HUN,AIRE,0,0,1,1,0,2
5,2022,SICILIA,19,UNGHERIA,HUN,AIRE,0,0,1,1,0,2
5,2022,VENETO,05,UNGHERIA,HUN,AIRE,0,0,0,3,0,3
5,2022,MARCHE,11,URUGUAY,URY,AIRE,0,0,1,2,16,19
5,2022,CAMPANIA,15,VENEZUELA,VEN,AIRE,0,0,0,2,0,2
5,2022,EMILIA ROMAGNA,08,VENEZUELA,VEN,AIRE,0,0,0,0,5,5
5,2022,LAZIO,12,VENEZUELA,VEN,AIRE,0,2,1,2,0,5
5,2022,PUGLIA,16,VENEZUELA,VEN,AIRE,0,0,0,0,1,1
5,2022,SICILIA,19,VENEZUELA,VEN,AIRE,0,1,1,0,0,2
5,2022,VENETO,05,VENEZUELA,VEN,AIRE,0,0,1,0,0,1
5,2022,FRIULI VENEZIA GIULIA,06,VIETNAM,VNM,AIRE,0,0,1,0,0,1
5,2022,ABRUZZO,13,,,Residenti,183,842,822,1128,2540,5515
5,2022,BASILICATA,17,,,Residenti,65,293,318,447,1078,2201
5,2022,CALABRIA,18,,,Residenti,362,1261,1178,1801,4250,8852
5,2022,CAMPANIA,15,,,Residenti,980,3291,4018,6572,16140,31001
5,2022,EMILIA ROMAGNA,08,,,Residenti,617,3280,4952,5663,16125,30637
5,2022,FRIULI VENEZIA GIULIA,06,,,Residenti,108,688,1131,1207,2967,6101
5,2022,LAZIO,12,,,Residenti,1287,4683,4356,7403,15801,33530
